,path,ASN_exists,ASN_wavfile,D,DSN_exists,DSN_wavfile,Eseismic,Fs,R,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,checked,corrected_ASN_mseed,corrected_DSN_mseed,day,delete,e,elev,energy,filetime,h,hour,ignore,index,kurtosis,l,lat,level_0,lon,magA,magE,medianF,minute,month,class,noise_level,num_gaps,num_traces,peakA,peakF,peakamp,peaktime,percent_availability,quality,r,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,split,subclass,t,length,weight,year,f0,f1
385,miniseed_c/MVOE_/2000/02/2000-02-07-0305-08S.MVO___019.mseed,False,,0.0,True,2000-02-07-0305-08S.MVO___019,7421.8576317,75.0,0.0,-1.12206352379,-2.55104697048,3.55,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-07-0305-08S.MVO___019.mseed,7.0,False,0.0,253.0,1.56133314814e-11,2000-02-07T03:05:08.040000Z,100.0,3.0,False,531,1.745,0.0,16.7188888888,1427,-62.2147222222,0.278816952557,-1.13657874059,4.65,5.0,2.0,h,1.16388173059e-06,0.0,10.0,2.26863951683e-07,1.75,2.60025302585e-06,18.785,100.0,17.065,0.0,-3.26591767032e-07,2.35876234526e-06,-1.8294908349e-09,-6.64227163443e-09,-2.48089050914e-06,5.70290687375e-07,5.70260920219e-07,3.31241288186e-07,8.04,07-0305-08L.S200002,2.60025302585e-06,-0.03,2.02874300224,False,h,0.0,,8.0,2000.0,,
386,miniseed_c/MVOE_/2000/02/2000-02-07-0707-02S.MVO___019.mseed,False,,0.0,True,2000-02-07-0707-02S.MVO___019,3861.58203714,75.0,0.0,-1.17374317181,-2.30674314996,2.75,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-07-0707-02S.MVO___019.mseed,7.0,False,0.0,270.0,1.10627769531e-11,2000-02-07T07:07:02.040000Z,100.0,7.0,False,543,0.735,0.0,16.7130555555,1439,-62.2098611111,0.120489508466,-1.3217025198,6.15,7.0,2.0,h,1.06142214467e-06,0.0,10.0,1.92879308117e-07,0.7,1.84973426583e-06,17.015,100.0,14.3,0.0,-3.18782869769e-07,1.72195410889e-06,5.28623816736e-09,-1.49766908342e-09,-1.83875128083e-06,4.95816016233e-07,4.95798740525e-07,3.10004993328e-07,2.04,07-0707-02L.S200002,1.84973426583e-06,-0.04,1.90227160315,False,h,0.0,,8.0,2000.0,,
387,miniseed_c/MVOE_/2000/02/2000-02-07-0750-59S.MVO___019.mseed,False,,0.0,True,2000-02-07-0750-59S.MVO___019,6669.46925856,75.0,0.0,0.261856043402,-1.57634885564,4.85,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-07-0750-59S.MVO___019.mseed,7.0,False,0.0,253.0,1.13580402926e-11,2000-02-07T07:50:59.040000Z,100.0,7.0,False,545,0.635,0.0,16.7188888888,1441,-62.2147222222,0.221487856647,-1.17103423781,5.95,50.0,2.0,h,1.03096195728e-06,0.0,10.0,2.01982296574e-07,2.3,2.11182578355e-06,28.12,100.0,18.95,0.0,-2.95022530851e-07,1.93363926108e-06,-2.89472112134e-09,-7.6331782345e-10,-1.92373441611e-06,4.58621488628e-07,4.58544083131e-07,2.92360419183e-07,59.04,07-0750-59L.S200002,2.11182578355e-06,0.015,2.09888202903,False,h,0.0,,10.0,2000.0,,
388,miniseed_c/MVOE_/2000/02/2000-02-07-0904-21S.MVO___019.mseed,False,,0.0,True,2000-02-07-0904-21S.MVO___019,5823.88057774,75.0,0.0,-1.24304167198,-2.40479759266,3.45,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-07-0904-21S.MVO___019.mseed,7.0,False,0.0,270.0,1.19570714269e-11,2000-02-07T09:04:21.040000Z,100.0,9.0,False,557,0.935,0.0,16.7225,1453,-62.2098611111,0.207481428273,-1.19928037049,4.75,4.0,2.0,h,1.05749029804e-06,0.0,10.0,2.10958135093e-07,1.05,2.11825841196e-06,20.57,100.0,17.87,0.0,-3.14727842221e-07,2.08988599057e-06,-1.13577600623e-09,-3.77806298747e-09,-2.03749316778e-06,5.15346842525e-07,5.15284993916e-07,3.04666785856e-07,21.04,07-0904-21L.S200002,2.11825841196e-06,-0.02,1.98049743385,False,h,0.0,,9.0,2000.0,,
389,miniseed_c/MVOE_/2000/02/2000-02-07-0907-05S.MVO___019.mseed,False,,0.0,True,2000-02-07-0907-05S.MVO___019,5734.20831423,75.0,0.0,-1.91526940459,-2.6533312313,2.75,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-07-0907-05S.MVO___019.mseed,7.0,False,0.0,270.0,1.13249946159e-11,2000-02-07T09:07:05.040000Z,100.0,9.0,False,558,0.995,0.0,16.7225,1454,-62.2098611111,0.298428237934,-1.19673014278,5.35,7.0,2.0,h,1.23495390984e-06,0.0,10.0,2.17951646282e-07,1.2,2.24344972039e-06,17.97,100.0,14.65,0.0,-3.465959616e-07,2.19884562784e-06,-1.05046452252e-09,3.13237194896e-09,-2.15227102224e-06,5.38864424515e-07,5.38776923535e-07,3.39769888978e-07,5.04,07-0907-05L.S200002,2.24344972039e-06,-0.06,1.89809024051,False,h,0.0,,9.0,2000.0,,
390,miniseed_c/MVOE_/2000/02/2000-02-07-1012-31S.MVO___019.mseed,False,,0.0,True,2000-02-07-1012-31S.MVO___019,18091.1744256,75.0,0.0,0.186247170874,-1.56167265951,5.3,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-07-1012-31S.MVO___019.mseed,7.0,False,0.0,253.0,3.15892986613e-11,2000-02-07T10:12:31.040000Z,80.0,10.0,False,566,1.705,0.0,16.7188888888,1462,-62.2147222222,0.410183909518,-0.877155108711,6.5,12.0,2.0,h,1.22382986251e-06,0.0,10.0,2.48738831232e-07,3.15,3.24265242453e-06,38.6,100.0,27.42,0.0,-3.55856649975e-07,3.07208113204e-06,-2.20503720055e-09,-7.49249596492e-09,-2.8451105659e-06,5.95333861009e-07,5.95318327239e-07,3.70203628901e-07,31.04,07-1012-31L.S200002,3.24265242453e-06,-0.025,2.60369720113,False,h,0.0,,12.0,2000.0,,
391,miniseed_c/MVOE_/2000/02/2000-02-07-1016-41S.MVO___019.mseed,False,,0.0,True,2000-02-07-1016-41S.MVO___019,5537.66629075,75.0,0.0,0.409904490125,-1.27368611177,3.1,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-07-1016-41S.MVO___019.mseed,7.0,False,0.0,253.0,1.11483319651e-11,2000-02-07T10:16:41.040000Z,100.0,10.0,False,567,0.365,0.0,16.7188888888,1463,-62.2147222222,0.163192293998,-1.2186922699,6.3,16.0,2.0,h,9.35562883291e-07,0.0,10.0,2.03796518195e-07,0.6,1.67773777433e-06,23.145,100.0,13.975,0.0,-3.21123794571e-07,1.66183216441e-06,7.90367168276e-09,1.15097495533e-08,-1.66865843653e-06,4.72123739782e-07,4.71873980786e-07,3.25265574685e-07,41.04,07-1016-41L.S200002,1.67773777433e-06,-0.02,2.05920468014,False,h,0.0,,9.0,2000.0,,
392,miniseed_c/MVOE_/2000/02/2000-02-07-1352-23S.MVO___019.mseed,False,,0.0,True,2000-02-07-1352-23S.MVO___019,7534.36054748,75.0,0.0,0.259801013936,-1.51988106943,5.3,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-07-1352-23S.MVO___019.mseed,7.0,False,0.0,253.0,1.60929177131e-11,2000-02-07T13:52:23.040000Z,100.0,13.0,False,582,0.985,0.0,16.7188888888,1478,-62.2147222222,0.248014113668,-1.13153847169,6.9,52.0,2.0,h,1.07375992343e-06,0.0,10.0,1.90073485018e-07,0.7,2.12133664427e-06,21.56,100.0,17.81,0.0,-3.14251077795e-07,2.12133664427e-06,1.88838278038e-09,4.95495770505e-09,-1.96376341297e-06,5.13599444982e-07,5.13525933165e-07,3.19208887565e-07,23.04,07-1352-23L.S200002,2.12133664427e-06,0.035,2.28467442329,False,h,0.0,,8.0,2000.0,,
393,miniseed_c/MVOE_/2000/02/2000-02-07-1519-00S.MVO___019.mseed,False,,0.0,True,2000-02-07-1519-00S.MVO___019,28811.5349305,75.0,0.0,-0.158199528349,-1.75993138393,4.4,0.35,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-07-1519-00S.MVO___019.mseed,7.0,False,0.0,253.0,5.60169919445e-11,2000-02-07T15:19:00.040000Z,100.0,15.0,False,591,3.815,0.0,16.7188888888,1487,-62.2147222222,0.538333696191,-0.734773144675,6.7,19.0,2.0,h,1.34211037731e-06,0.0,10.0,1.8207635513e-07,2.35,4.82777091119e-06,24.145,100.0,15.73,0.0,-3.81228246881e-07,4.4645579188e-06,-9.23065855204e-10,-9.29690409833e-10,-3.54576184686e-06,6.80404505959e-07,6.80404211435e-07,3.79302137902e-07,0.04,07-1519-00L.S200002,4.82777091119e-06,0.045,3.46240162096,False,h,0.0,,10.0,2000.0,,
394,miniseed_c/MVOE_/2000/02/2000-02-08-0802-33S.MVO___019.mseed,False,,0.0,True,2000-02-08-0802-33S.MVO___019,10017.4359863,75.0,0.0,0.206021240615,-1.62266124683,5.35,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-08-0802-33S.MVO___019.mseed,8.0,False,0.0,253.0,1.61687951809e-11,2000-02-08T08:02:33.040000Z,100.0,8.0,False,650,0.515,0.0,16.7188888888,1546,-62.2147222222,0.298393829927,-1.03891305121,6.4,2.0,2.0,h,1.09492563246e-06,0.0,10.0,2.0875073518e-07,2.3,2.26805495294e-06,20.8,100.0,17.805,0.0,-3.52022767582e-07,2.21955421896e-06,5.97245312265e-09,8.89241036367e-09,-2.2372861668e-06,5.57119830897e-07,5.57106469158e-07,3.45406911709e-07,33.04,08-0802-33L.S200002,2.26805495294e-06,-0.01,2.03313978964,False,h,0.0,,6.0,2000.0,,
395,miniseed_c/MVOE_/2000/02/2000-02-08-0911-15S.MVO___019.mseed,False,,0.0,True,2000-02-08-0911-15S.MVO___019,11659.7065475,75.0,0.0,0.205375953925,-1.42643293345,1.25,0.2,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-08-0911-15S.MVO___019.mseed,8.0,False,0.0,253.0,2.36975187225e-11,2000-02-08T09:11:15.040000Z,100.0,9.0,False,654,0.97,0.0,16.7188888888,1550,-62.2147222222,0.260603919501,-1.00661166714,6.2,11.0,2.0,h,8.47560392147e-07,0.0,10.0,1.59259444877e-07,0.7,2.47446186282e-06,35.05,100.0,24.31,0.0,-2.92402396669e-07,2.26913403283e-06,1.09899001789e-09,3.5480073891e-09,-1.85374383097e-06,4.42407162405e-07,4.42388526072e-07,2.85477572451e-07,15.04,08-0911-15L.S200002,2.47446186282e-06,-0.02,2.76023211713,False,h,0.0,,10.0,2000.0,,
396,miniseed_c/MVOE_/2000/02/2000-02-08-0919-55S.MVO___019.mseed,False,,0.0,True,2000-02-08-0919-55S.MVO___019,5975.99069252,75.0,0.0,0.25462920751,-1.38461248237,2.05,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-08-0919-55S.MVO___019.mseed,8.0,False,0.0,253.0,1.24116543736e-11,2000-02-08T09:19:55.040000Z,100.0,9.0,False,655,0.62,0.0,16.7188888888,1551,-62.2147222222,0.151950586553,-1.18943783797,6.0,19.0,2.0,h,8.0336735856e-07,0.0,10.0,1.70588081845e-07,0.6,1.72267910437e-06,16.26,100.0,17.275,0.0,-2.96991055905e-07,1.51479440719e-06,-4.25446765004e-10,1.29849179503e-09,-1.72267910437e-06,4.36974399394e-07,4.36824984858e-07,2.7909026542e-07,55.04,08-0919-55L.S200002,1.72267910437e-06,0.02,2.21698573742,False,h,0.0,,8.0,2000.0,,
397,miniseed_c/MVOE_/2000/02/2000-02-09-1325-18S.MVO___019.mseed,False,,0.0,True,2000-02-09-1325-18S.MVO___019,5636.25245022,75.0,0.0,-0.983417908919,-2.16512105358,3.35,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-09-1325-18S.MVO___019.mseed,9.0,False,0.0,270.0,1.45121654331e-11,2000-02-09T13:25:18.040000Z,100.0,13.0,False,757,0.86,0.0,16.7130555555,1653,-62.2098611111,0.254030783443,-1.20285427194,5.85,25.0,2.0,h,1.1501765242e-06,0.0,10.0,2.62756248913e-07,1.0,2.55030257182e-06,15.525,100.0,26.505,0.0,-3.84300775679e-07,2.35767213338e-06,-1.84450619911e-09,4.08597665806e-09,-2.2640204188e-06,5.94924514186e-07,5.94877873569e-07,3.79006274838e-07,18.04,09-1325-18L.S200002,2.55030257182e-06,0.0,2.06506163972,False,h,0.0,,10.0,2000.0,,
398,miniseed_c/MVOE_/2000/02/2000-02-10-1038-45S.MVO___019.mseed,False,,0.0,True,2000-02-10-1038-45S.MVO___019,5990.81391303,75.0,0.0,-0.574775342355,-1.84094703935,3.4,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-10-1038-45S.MVO___019.mseed,10.0,False,0.0,270.0,1.54336860799e-11,2000-02-10T10:38:45.040000Z,100.0,10.0,False,809,1.065,0.0,16.7225,1705,-62.2098611111,0.264539168068,-1.18918774713,6.4,38.0,2.0,h,1.33697176802e-06,0.0,10.0,2.73645007767e-07,1.9,2.23113504929e-06,17.1,100.0,18.85,0.0,-3.58595011998e-07,2.17116442152e-06,5.38402314995e-10,2.86274082015e-09,-2.19712619502e-06,6.06044850196e-07,6.06040006894e-07,3.60435410245e-07,45.04,10-1038-45L.S200002,2.23113504929e-06,-0.025,2.01561722636,False,h,0.0,,10.0,2000.0,,
399,miniseed_c/MVOE_/2000/02/2000-02-28-1923-57S.MVO___019.mseed,False,,0.0,True,2000-02-28-1923-57S.MVO___019,1870.20764752,75.0,0.0,0.221759214788,-1.64702364587,5.5,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-28-1923-57S.MVO___019.mseed,28.0,False,0.0,350.0,8.58457389762e-12,2000-02-28T19:23:57.040000Z,50.0,19.0,False,1688,0.9,0.0,16.7130555555,2571,-62.2019444444,0.0335222349002,-1.52221949867,5.95,23.0,2.0,h,1.08675847344e-06,0.0,10.0,1.5169988386e-07,4.05,2.40469535086e-06,13.085,100.0,13.97,0.0,-2.8551183958e-07,2.21082024727e-06,3.91552827578e-09,6.44041894623e-09,-1.79993383684e-06,5.01044258178e-07,4.99352526058e-07,3.22127196858e-07,57.04,28-1923-57L.S200002,2.40469535086e-06,0.05,1.83787969411,False,l,0.0,,1.0,2000.0,,
400,miniseed_c/MVOE_/2000/03/2000-03-03-1732-21S.MVO___019.mseed,False,,0.0,True,2000-03-03-1732-21S.MVO___019,67424.843668,75.0,0.0,-0.445001069572,-2.10478285814,3.95,1.7,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-03-1732-21S.MVO___019.mseed,3.0,False,0.0,253.0,1.5226808194e-10,2000-03-03T17:32:21.040000Z,100.0,17.0,False,154,6.295,0.0,16.7188888888,2764,-62.2147222222,0.781481353089,-0.483826689472,5.7,32.0,3.0,h,2.13630899053e-06,0.0,10.0,3.30279155214e-07,2.5,7.67816256218e-06,32.325,100.0,10.68,0.0,-4.26901387074e-07,7.49476866578e-06,-2.53251993131e-09,-1.5622271554e-09,-7.06690888394e-06,1.12178811549e-06,1.12178451303e-06,4.13742260033e-07,21.04,03-1732-21L.S200003,7.67816256218e-06,0.03,3.49219203227,False,h,0.0,,6.0,2000.0,,
401,miniseed_c/MVOE_/2000/03/2000-03-03-1811-56S.MVO___019.mseed,False,,0.0,True,2000-03-03-1811-56S.MVO___019,9863.51081581,75.0,0.0,0.333207698986,-1.39472182937,5.55,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-03-1811-56S.MVO___019.mseed,3.0,False,0.0,253.0,2.53732534413e-11,2000-03-03T18:11:56.040000Z,100.0,18.0,False,155,1.08,0.0,16.7188888888,2765,-62.2147222222,0.313896430866,-1.04034650472,6.5,11.0,3.0,h,1.01157234142e-06,0.0,10.0,1.64532375198e-07,1.25,2.5764281462e-06,43.53,100.0,27.43,0.0,-3.10500238411e-07,2.48441131577e-06,-1.06065362607e-09,-4.83233134708e-09,-2.3360768792e-06,5.03517559927e-07,5.03505165011e-07,2.95907831033e-07,56.04,03-1811-56L.S200003,2.5764281462e-06,0.045,2.66239195992,False,h,0.0,,6.0,2000.0,,
402,miniseed_c/MVOE_/2000/03/2000-03-04-0743-38S.MVO___019.mseed,False,,0.0,True,2000-03-04-0743-38S.MVO___019,4939.38416837,75.0,0.0,0.575272329009,-1.00652540531,2.15,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-04-0743-38S.MVO___019.mseed,4.0,False,0.0,253.0,9.79531602819e-12,2000-03-04T07:43:38.040000Z,100.0,7.0,False,214,0.475,0.0,16.7188888888,2824,-62.2147222222,0.0999945969437,-1.23755160051,7.0,43.0,3.0,h,7.42708224654e-07,0.0,10.0,1.48615845824e-07,0.8,1.57461149373e-06,14.825,100.0,19.45,0.0,-2.52586166741e-07,1.48264840467e-06,-2.20308073516e-09,-4.28571834819e-09,-1.42932423342e-06,3.81818121186e-07,3.80836600733e-07,2.6899826049e-07,38.04,04-0743-38L.S200003,1.57461149373e-06,0.005,2.07398789351,False,t,0.0,,6.0,2000.0,,
403,miniseed_c/MVOE_/2000/03/2000-03-04-1010-26S.MVO___019.mseed,False,,0.0,True,2000-03-04-1010-26S.MVO___019,2950.80202506,75.0,0.0,0.408376986032,-1.36098640896,5.25,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-04-1010-26S.MVO___019.mseed,4.0,False,0.0,253.0,7.13046344011e-12,2000-03-04T10:10:26.040000Z,50.0,10.0,False,222,0.395,0.0,16.7188888888,2832,-62.2147222222,0.142224775311,-1.39216516446,7.4,10.0,3.0,h,8.41733691539e-07,0.0,10.0,1.51079288874e-07,0.8,1.69110848898e-06,16.345,100.0,29.165,0.0,-3.0743029804e-07,1.58642442744e-06,-7.16512411405e-10,-5.67172170631e-09,-1.61005115045e-06,4.3279989741e-07,4.32662946655e-07,2.77752463745e-07,26.04,04-1010-26L.S200003,1.69110848898e-06,0.05,2.0242414505,False,t,0.0,,9.0,2000.0,,
404,miniseed_c/MVOE_/2000/03/2000-03-04-1903-58S.MVO___019.mseed,False,,0.0,True,2000-03-04-1903-58S.MVO___019,1780.89977475,75.0,0.0,-0.271707657865,-1.58020164913,2.95,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-04-1903-58S.MVO___019.mseed,4.0,False,0.0,270.0,4.43500776856e-12,2000-03-04T19:03:58.040000Z,100.0,19.0,False,255,0.47,0.0,16.7130555555,2865,-62.2098611111,0.0542778494873,-1.53565114819,7.55,3.0,3.0,h,8.32578345556e-07,0.0,10.0,1.61833752465e-07,1.5,1.49638512273e-06,11.755,100.0,24.77,0.0,-2.74938550955e-07,1.47440972384e-06,3.84095916449e-09,8.8297451034e-10,-1.49638512273e-06,4.21188802958e-07,4.20485050561e-07,2.69209162506e-07,58.04,04-1903-58L.S200003,1.49638512273e-06,-0.005,1.94870363281,False,h,0.0,,8.0,2000.0,,
405,miniseed_c/MVOE_/2000/03/2000-03-04-2037-26S.MVO___019.mseed,False,,0.0,True,2000-03-04-2037-26S.MVO___019,10200.7137202,75.0,0.0,0.141004956839,-1.45690504105,4.05,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-04-2037-26S.MVO___019.mseed,4.0,False,0.0,253.0,2.09659535461e-11,2000-03-04T20:37:26.040000Z,80.0,20.0,False,262,1.475,0.0,16.7188888888,2872,-62.2147222222,0.276967723484,-1.03770042294,7.25,37.0,3.0,h,9.34713994361e-07,0.0,10.0,1.72050819079e-07,1.2,2.3592792571e-06,43.075,100.0,31.73,0.0,-2.814262533e-07,2.19569742479e-06,7.42527557293e-10,1.44288783515e-09,-2.0718964153e-06,4.69705846473e-07,4.69704976267e-07,2.98587025457e-07,26.04,04-2037-26L.S200003,2.3592792571e-06,0.01,2.63146541001,False,t,0.0,,6.0,2000.0,,
406,miniseed_c/MVOE_/2000/03/2000-03-05-0622-21S.MVO___019.mseed,False,,0.0,True,2000-03-05-0622-21S.MVO___019,7324.6773855,75.0,0.0,0.214498073474,-1.44082061795,3.35,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-05-0622-21S.MVO___019.mseed,5.0,False,0.0,253.0,1.43234602227e-11,2000-03-05T06:22:21.040000Z,100.0,6.0,False,299,0.405,0.0,16.7188888888,2909,-62.2147222222,0.184888225856,-1.12690587413,6.9,22.0,3.0,h,9.81243550716e-07,0.0,10.0,1.75446877454e-07,0.65,1.8942493362e-06,26.34,100.0,16.87,0.0,-3.20907594097e-07,1.87773420752e-06,-2.91374405215e-09,-9.14981349785e-09,-1.87543030719e-06,4.88590727852e-07,4.88537793819e-07,2.97267304031e-07,21.04,05-0622-21L.S200003,1.8942493362e-06,0.025,2.07236515629,False,h,0.0,,10.0,2000.0,,
407,miniseed_c/MVOE_/2000/03/2000-03-06-0035-07S.MVO___019.mseed,False,,0.0,True,2000-03-06-0035-07S.MVO___019,16140.6245103,75.0,0.0,0.210775309064,-1.56044143676,5.15,1.55,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-06-0035-07S.MVO___019.mseed,6.0,False,0.0,253.0,3.01366447102e-11,2000-03-06T00:35:07.040000Z,100.0,0.0,False,369,1.895,0.0,16.7188888888,2979,-62.2147222222,0.387968990485,-0.902565200519,6.6,35.0,3.0,h,1.27773566906e-06,0.0,10.0,2.09707391751e-07,3.35,2.64522102977e-06,37.81,100.0,20.045,0.0,-3.32712013076e-07,2.60104229316e-06,9.39137839893e-10,1.65382538648e-09,-2.64145033808e-06,6.09289043303e-07,6.09261284161e-07,3.25265052342e-07,7.04,06-0035-07L.S200003,2.64522102977e-06,-0.02,2.42386242243,False,t,0.0,,8.0,2000.0,,
408,miniseed_c/MVOE_/2000/03/2000-03-06-0215-36S.MVO___019.mseed,False,,0.0,True,2000-03-06-0215-36S.MVO___019,5549.72781489,75.0,0.0,0.687413234852,-1.00697116928,5.9,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-06-0215-36S.MVO___019.mseed,6.0,False,0.0,270.0,1.10185529517e-11,2000-03-06T02:15:36.040000Z,70.0,2.0,False,375,2.965,0.0,16.7283333333,2985,-62.2098611111,0.396150509675,-1.20611741386,7.6,15.0,3.0,h,1.2323926845e-06,0.0,10.0,1.55151279953e-07,3.95,3.27470158139e-06,13.005,100.0,28.99,0.0,-2.63346990942e-07,3.27470158139e-06,2.18341799254e-10,-6.30450658995e-10,-2.86287256664e-06,5.66140018684e-07,5.63927569983e-07,3.02911887965e-07,36.04,06-0215-36L.S200003,3.27470158139e-06,-0.07,2.65305121429,False,t,0.0,,9.0,2000.0,,
409,miniseed_c/MVOE_/2000/03/2000-03-06-1033-05S.MVO___019.mseed,False,,0.0,True,2000-03-06-1033-05S.MVO___019,3620.51268856,75.0,0.0,0.457335331895,-1.1255656283,4.5,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-06-1033-05S.MVO___019.mseed,6.0,False,0.0,253.0,6.31649914289e-12,2000-03-06T10:33:05.040000Z,70.0,10.0,False,421,0.295,0.0,16.7188888888,3031,-62.2147222222,0.0611581329021,-1.33546760033,6.2,33.0,3.0,h,6.34430614247e-07,0.0,10.0,1.31556144909e-07,0.9,1.51184385775e-06,23.75,100.0,28.83,0.0,-2.08623066797e-07,1.36817005135e-06,1.70201818138e-09,1.27555991527e-09,-1.48067095094e-06,3.38842830009e-07,3.38763913808e-07,2.32981327585e-07,5.04,06-1033-05L.S200003,1.51184385775e-06,0.0,2.17115346125,False,t,0.0,,9.0,2000.0,,
410,miniseed_c/MVOE_/2000/03/2000-03-08-1242-53S.MVO___019.mseed,False,,0.0,True,2000-03-08-1242-53S.MVO___019,20995.0838876,75.0,0.0,-0.520839132314,-2.17421534648,4.35,0.75,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-08-1242-53S.MVO___019.mseed,8.0,False,0.0,253.0,3.14871114558e-11,2000-03-08T12:42:53.040000Z,40.0,12.0,False,691,2.0,0.0,16.7188888888,3301,-62.2147222222,0.525394657126,-0.819469731653,7.2,42.0,3.0,h,1.63362277146e-06,0.0,10.0,2.74238177302e-07,2.0,3.42811926361e-06,27.215,100.0,15.44,0.0,-3.52579832834e-07,2.88363165524e-06,-1.38165337484e-09,-1.87631939643e-09,-3.42811926361e-06,7.23798513627e-07,7.23514940062e-07,3.60865558781e-07,53.04,08-1242-53L.S200003,3.42811926361e-06,0.0,2.13479770788,False,r,0.0,,1.0,2000.0,,
411,miniseed_c/MVOE_/2000/03/2000-03-09-2011-59S.MVO___019.mseed,False,,0.0,True,2000-03-09-2011-59S.MVO___019,6146.93219243,75.0,0.0,-0.531604899267,-1.84167407968,3.0,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-09-2011-59S.MVO___019.mseed,9.0,False,0.0,318.5,1.3399595672e-11,2000-03-09T20:11:59.040000Z,100.0,20.0,False,741,0.78,0.0,16.7225,3351,-62.205,0.356113934482,-1.17514203289,6.8,11.0,3.0,h,1.31021090053e-06,0.0,10.0,2.85186482571e-07,1.4,2.62936842121e-06,11.31,100.0,18.45,0.0,-5.0377045088e-07,2.39471401012e-06,-1.01375323905e-08,-1.47438985184e-08,-2.62936842121e-06,6.81659870288e-07,6.63207550046e-07,3.99445396652e-07,59.04,09-2011-59L.S200003,2.62936842121e-06,-0.08,2.09010867057,False,t,0.0,,9.0,2000.0,,
412,miniseed_c/MVOE_/2000/03/2000-03-12-1812-48S.MVO___019.mseed,False,,0.0,True,2000-03-12-1812-48S.MVO___019,36396.2499855,75.0,0.0,-0.0735373391308,-1.70002601932,4.15,0.55,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-12-1812-48S.MVO___019.mseed,12.0,False,0.0,318.5,9.146149485e-11,2000-03-12T18:12:48.040000Z,80.0,18.0,False,800,1.17,0.0,16.7130555555,3410,-62.205,0.584840088676,-0.667479413954,7.75,12.0,3.0,h,2.79293526702e-06,0.0,10.0,4.38856613476e-07,2.0,5.33164224227e-06,21.635,100.0,27.56,0.0,-7.2290522056e-07,4.78569685984e-06,-4.61744521093e-09,-1.5787518907e-08,-5.1401853704e-06,1.31299356168e-06,1.31297619247e-06,7.35656139528e-07,48.04,12-1812-48L.S200003,5.33164224227e-06,-0.035,2.00046774285,False,r,0.0,,10.0,2000.0,,
413,miniseed_c/MVOE_/2000/03/2000-03-21-0733-31S.MVO___019.mseed,False,,0.0,True,2000-03-21-0733-31S.MVO___019,5452.82619313,75.0,0.0,0.127035809345,-1.62983653787,4.85,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-21-0733-31S.MVO___019.mseed,21.0,False,0.0,301.5,1.33977029615e-11,2000-03-21T07:33:31.040000Z,80.0,7.0,False,1215,0.965,0.0,16.7094444444,3824,-62.2098611111,0.307355158156,-1.21407701262,5.95,33.0,3.0,h,1.06022898276e-06,0.0,10.0,2.03800130544e-07,3.15,2.45934042972e-06,18.875,100.0,16.34,0.0,-3.19827911704e-07,2.4037759089e-06,1.6511960113e-09,1.66563685908e-09,-2.2240831686e-06,5.55548678611e-07,5.55548132712e-07,3.18230211634e-07,31.04,21-0733-31L.S200003,2.45934042972e-06,0.015,2.1530440265,False,h,0.0,,4.0,2000.0,,
